State,Id,Name,Url,SefUrl,Display,DisableFilter,Parent,Order,Products,Meta,AutomaticMeta,LastModTime,Image,Texts
live,498076,Mintás Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/mintas-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/mintas-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",7,"{'All': '82', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Mintás Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Mintás Öntapadós Fólia'}","{'Keywords': 'Mintás Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_498076/498076.jpg?time=1617368284'},
live,660586,Plüss Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/pluss-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/pluss-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",8,"{'All': '9', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Plüss Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Plüss Öntapadós Fólia'}","{'Keywords': 'Plüss Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_660586/660586.jpg?time=1617368282'},
live,885495,Tábla Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/tabla-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/tabla-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",4,"{'All': '5', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Tábla Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Tábla Öntapadós Fólia'}","{'Keywords': 'Tábla Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_885495/885495.jpg?time=1617368283'},
live,207570,Textil Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/textil-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/textil-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",9,"{'All': '17', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Textil Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Textil Öntapadós Fólia'}","{'Keywords': 'Textil Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_207570/207570.jpg?time=1617368296'},
live,841879,Vadvilág Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/vadvilag-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/vadvilag-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '869274', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia'}",10,"{'All': '12', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Vadvilág Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Vadvilág Öntapadós Fólia'}","{'Keywords': 'Vadvilág Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_841879/841879.jpg?time=1617368282'},
live,369630,Belátás Elleni Ablakfólia,https://foliasjuci.hu/termekek/folia/ablakfolia/belatas-elleni-folia,termekek/folia/ablakfolia/belatas-elleni-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '187143', 'Tree': 'Ablakfólia'}",0,"{'All': '249', 'New': '0'}","{'Description': 'Ehhez a belátás elleni ablakfóliához szakember sem szükséges. Csak vizezd be,tedd fel az ablakra! Nálunk minden segítséget megkapsz', 'Title': 'Zavar, hogy belátnak? Ronda a kilátás? Használj ablakfóliát!'}","{'Keywords': 'Belátás Elleni Ablakfólia, Ablakfólia, Fóliás Juci'}",1662019392,{'Url': 'https://foliasjuci.hu/img/86997/catpic_369630/369630.jpg?time=1617282020'},"{'Top': '<p><span style=""font-weight: 400;"">Nem szeretnéd, hogy belássanak az ablakon? Vagy épp Te nem akarsz kilátni? Megoldás lehet az ablakfólia.</span></p>\n<p><span style=""font-weight: 400;"">Az ablakfóliát ragaszthatod:</span></p>\n<ul>\n<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;""><strong>üvegasztalra</strong>, hogy ebéd közben ne a lábaidat nézd,</span></li>\n<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;""><strong>zuhanyzó</strong> üvegére, ha nem akarsz bajlódni a vízkővel,</span></li>\n</ul>\n<ul>\n<li style=""font-weight: 400;"" aria-level=""1""><span style=""font-weight: 400;""><strong>vitrines</strong> szekrény üvegére, ha nem akarod látni a sok kacatot,</span></li>\n</ul>\n<p><span style=""font-weight: 400;"">Két típusú ablakfólia közül választhatsz. Az egyik a <strong>ragasztó</strong> <strong>nélküli</strong>. Előnye bárki fel tudja rakni, nem lehet elrontani, bárhányszor vissza lehet szedni, hátránya a mérete, a legtöbb mintából a gyártó mindösszesen 1,5 métereset készít és csak teljesen síma felületen tapad meg. </span></p>\n<p><span style=""font-weight: 400;"">A másik az <strong>öntapadós</strong>. Ennek előnye, hogy<span style=""font-weight: 400; font-size: 15px; font-family: verdana, geneva, sans-serif;"">\xa0a nem teljesen sima felületen is megtapad, hátránya, hogy felrakás után beopálosodik, mert a víz reakcióba lép a ragasztóval. Ha jól dolgozunk pár nap és ez nyom nélkül eltűnik.\xa0</span></span></p>\n<p><b>Ablakfólia felrakása:</b></p>\n<p><span style=""font-weight: 400;"">Mind a két típus felrakásához vízre van szükség, amit az üveg és a fólia közé kell spriccelni. Mindenképp vegyünk egy simítót és ezzel hajtsuk ki a fólia alól a vizet.\xa0</span></p>\n<p><b>Fólia eltávolítása:</b></p>\n<p><span style=""font-weight: 400;"">Az ablakfóliákat nyom nélkül le tudjuk szedni. Ha az öntapadós esetleg mégis valami oknál fogva hagyna, akkor azt egyszerűen acetonmentes körömlakklemosóval el tudjuk távolítani.</span></p>'}"
live,921560,Hővédő Ablakfólia,https://foliasjuci.hu/termekek/folia/ablakfolia/hovedo-folia,termekek/folia/ablakfolia/hovedo-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '187143', 'Tree': 'Ablakfólia'}",0,"{'All': '4', 'New': '0'}","{'Description': 'Ehhez a hővédő ablakfóliához szakember sem szükséges. Csak vizezd be és tedd fel az ablakra! Nálunk minden segítséget megkapsz és szakember nélkül fel fogod tudni újítani öntapadós tapétával megunt bútoraidat!', 'Title': 'Védekezz a napsugarak ellen hővédő ablakfóliákkal!'}","{'Keywords': 'Hővédő Ablakfólia, Ablakfólia, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_921560/921560.jpg?time=1617368296'},"{'Top': '<p><span style=""font-weight: 400;"">Elviselhetetlen meleged van? A hővédő fóliák abban lehetnek segítségedre, hogy csökkentsd az ablakon át beáramló meleget. A fémes, </span><b>öntapadós hővédők</b><span style=""font-weight: 400;""> visszaverik a napsugarakat, a </span><b>ragasztó nélküli </b><span style=""font-weight: 400;"">hővédők elnyelik a hő egy részét.\xa0</span></p>\n<p><b>Nem tudod eldönteni melyik hővédőt válaszd?</b></p>\n<p><span style=""font-weight: 400;"">Akkor válaszd az öntapadós hővédő </span><b>tükörfóliát</b><span style=""font-weight: 400;"">, ha nagyon meleged van vagy ha Te szeretnél kilátni az ablakon, de azt nem akarod, hogy belássanak, ugyanis ez a fólia a belátást is gátolja. Fontos, hogy este, ha felkapcsolod a világítást, akkor be lehet majd látni. A tesztjeink alapján a fólia 8 </span><span style=""font-weight: 400;"">°</span><b>C-kal</b><span style=""font-weight: 400;""> csökkentette a szoba hőmérsékletét. Hátránya, hogy eléggé lesötétíti a lakást.</span></p>\n<p><span style=""font-weight: 400;"">Az öntapadós </span><b>67%-os</b><span style=""font-weight: 400;""> hővédő az én személyes kedvencem. A tesztek alapján 6 </span><span style=""font-weight: 400;"">°</span><b>C-kal </b><span style=""font-weight: 400;"">csökkentette a szoba hőmérsékletét. Kicsit tükrös a felülete, így részben gátolja a belátást is. Vásárlói visszajelzésekből tudjuk, hogy ezt a fóliát még a virágok is szeretik.\xa0</span></p>\n<p><span style=""font-weight: 400;"">A ragasztó nélküli </span><b>színezett hővédő tönung</b><span style=""font-weight: 400;""> fólia előnye, hogy felrakását nem lehet elrontani, bárhányszor újra próbálkozhatunk. A tesztek alapján 4 </span><span style=""font-weight: 400;"">°</span><b>C-kal </b><span style=""font-weight: 400;"">csökkentette a szoba hőmérsékletét. Ezen dupla védőréteg van.</span></p>\n<p><span style=""font-weight: 400;"">A fóliát hűvös ablakra szabad csak felrakni, ezért vagy kora reggel vagy késő délután álljunk neki a munkának.\xa0</span></p>', 'Bottom': '<p>Már nem csak saját tapasztalatból írom, hogy ezek a fóliák elképesztően jók. Rengeteg vásárlói visszajelzés érkezik, hogy nem is gondolták volna, hogy ilyen <span style=""color: #ff0000;""><strong>sokat számít egy ablakfólia</strong></span> használata. Több vevőnk légkondi mellé kiegészítésképp vette meg.</p>\n<p></p>'}"
live,181723,Beton/Tégla/Kő Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/beton-ontapados-folia,termekek/folia/dekorfolia/beton-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",4,"{'All': '41', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Beton/Tégla/Kő Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Beton vagy kő hatású öntapadós fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Beton/Tégla/Kő Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_181723/181723.jpg?time=1617368296'},"{'Top': '<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Az </span><b>öntapadós beton fólia</b><span style=""font-weight: 400;""> nagyon élethű. Modern hatást érhetünk el vele az otthonunkban. A szürke és fekete mellett végre már fehér színben is elérhető. Ezeket nagyon jól lehet kombinálni egymással. Az illesztést egész jól el lehet rejteni. Felrakásához vegyél simítót. <strong>Tisztításához</strong> használj egy vízes rongyot. Ha ez a szennyeződés makacsabb, akkor hagyományos tisztítószer lesz segítségedre.\xa0</span></span></p>'}"
live,360930,Egyszínű Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/egyszinu-ontapados-folia,termekek/folia/dekorfolia/egyszinu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",2,"{'All': '256', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Egyszínű Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Egyszínű Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Egyszínű Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_360930/360930.jpg?time=1617368283'},"{'Top': '<p><span style=""font-weight: 400; font-family: verdana, geneva, sans-serif; font-size: 15px;"">Az <strong>egyszínű öntapadós fóliák</strong> nagyon kedveltek. Leggyakrabban fahatásúval kombinálják. Felrakásánál ügyelni kell rá, hogy ne húzzunk le egyszerre sok védőréteget, hogy ne legyen buborékos. Számítani kell rá, hogy a felület minden hibáját kiadja.\xa0</span></p>\n<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Ebben a kategóriában kétféle fóliát találsz a </span><b>mattot </b><span style=""font-weight: 400;"">és a </span><b>magasfényűt</b><span style=""font-weight: 400;"">. Bármelyiket is választod a végeredmény egészen biztos jól néz majd ki.</span></span></p>'}"
live,544086,Fahatású Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/fahatasu-ontapados-folia,termekek/folia/dekorfolia/fahatasu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",1,"{'All': '237', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Fahatású Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Fahatású Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Fahatású Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665004,{'Url': 'https://foliasjuci.hu/img/86997/catpic_544086/544086.jpg?time=1617368286'},"{'Top': '<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">A fahatású öntapadós fóliákkal leggyakrabban </span><b>szekrényeket</b><span style=""font-weight: 400;"">, </span><b>konyhapultokat</b><span style=""font-weight: 400;"">, </span><b>ajtókat</b><span style=""font-weight: 400;"">, </span><b>asztalokat</b><span style=""font-weight: 400;"">, konyhai és fürdőszobai </span><b>csempéket </b><span style=""font-weight: 400;"">újítanak fel. Előnye, hogy könnyen illeszthető, visszaszedhető. Hajszárítóval még az íves felületek sem okoznak nehézséget.\xa0</span></span></p>\n<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Különböző </span><b>szélességben</b><span style=""font-weight: 400;"">, </span><b>vastagságban </b><span style=""font-weight: 400;"">és </span><b>hosszúságban </b><span style=""font-weight: 400;"">kaphatók a webáruházunkban.\xa0</span></span></p>\n<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">A </span><b>prémium </b><span style=""font-weight: 400;"">fóliák dupla vastagok, ezek strapabíróbbak, olyan helyre javasoljuk, mint például a konyhapult. Igaz nem gránit, de tovább bírja, mint a normál fólia.\xa0</span></span></p>'}"
live,434794,Fémes Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/femes-ontapados-folia,termekek/folia/dekorfolia/femes-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",5,"{'All': '45', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Fémes Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Fémes Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Fémes Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_434794/434794.jpg?time=1617368285'},"{'Top': '<p style=""text-align: justify;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Az </span><b>öntapadós fémes fólia</b><span style=""font-weight: 400;""> kiválóan alkalmas arra, hogy bútorainkon fémes hatást érjünk el. Ezek a fóliák vastagabbak, merevebbek, strukturáltabbak. Ezekkel a fóliákkal nagyon szép, modern hatást tudunk elérni. A fémesek között is van <strong>prémium</strong> fólia, ez sokkal vastagabb és strapabíróbb.</span></span></p>'}"
live,126739,Márvány Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/marvany-ontapados-folia,termekek/folia/dekorfolia/marvany-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",3,"{'All': '28', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Márvány Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Márvány Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Márvány Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_126739/126739.jpg?time=1617368285'},"{'Top': '<p><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Ha márvány hatást akarsz elérni jó helyen jársz, ez a </span><b>márvány hatású öntapadós fólia </b><span style=""font-weight: 400;"">tökéletesen alkalmas rá. Ha konyhapultra tervezed, akkor válaszd a </span><b>prémium </b><span style=""font-weight: 400;"">minőséget az vastagabb és strapabíróbb, de erre is vigyázni kell, ez “csak” egy fólia. </span><b>Tisztitása </b><span style=""font-weight: 400;"">nagyon egyszerű, csak egy vizes ronggyal töröld át, ha koszosabb akkor egy kis mosószert használhatsz. Kerüld a maró vegyszereket. Felrakásához használj simítót.</span></span></p>'}"
live,346689,Mintás Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/mintas-ontapados-folia,termekek/folia/dekorfolia/mintas-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",9,"{'All': '122', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Mintás Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Mintás Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Mintás Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_346689/346689.jpg?time=1617368284'},"{'Top': '<p style=""text-align: justify;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Ebbe a kategóriába gyűjtöttük össze az összes </span><b>mintás fóliát</b><span style=""font-weight: 400;"">. Hogy mire ragaszthatod? Igazából fára, fémre, tükörre, üvegre, bármire, a lényeg, hogy a felület legyen tiszta, pormentes és sima. Bár a gyártó elsődlegesen bútorok felújítására javasolja vásárlóink széles körben tesztelték már. A fóliázáshoz használj simítót.</span></span></p>'}"
live,557139,Plüss Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/pluss-ontapados-folia,termekek/folia/dekorfolia/pluss-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",12,"{'All': '11', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Plüss Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Plüss Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Plüss Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_557139/557139.jpg?time=1617368281'},
live,485171,Tábla Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/tabla-ontapados-folia,termekek/folia/dekorfolia/tabla-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",11,"{'All': '5', 'New': '0'}","{'Description': 'Erre a táblafóliára közvetlenül tudsz filccel vagy krétával írni. Egyszerűen fel tudod tenni a falra vagy egy bútorra és már írhatsz is a felületre.', 'Title': 'Tábla Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Tábla Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_485171/485171.jpg?time=1617368282'},"{'Top': '<p style=""text-align: justify;""><span style=""font-weight: 400; font-size: 15px; font-family: verdana, geneva, sans-serif;"">Kétféle <strong>táblafóliánk</strong> van az egyikre <strong>krétával</strong> a másikra <strong>táblafilccel</strong> lehet írni. A zöld és fekete a krétás, olyan, mint a sulitábla. A fehér az táblafilces. Érdemes használat után letörölni, mert ahogy az igazi táblákon, úgy erre is rászáradhat.</span></p>'}"
live,561508,Textil Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/textil-ontapados-folia,termekek/folia/dekorfolia/textil-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",6,"{'All': '17', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Textil Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Textil Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Textil Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_561508/561508.jpg?time=1617368297'},"{'Top': '<p style=""text-align: justify;""><span style=""font-family: verdana, geneva, sans-serif;""><span style=""font-size: 15px;"">Ha bútoraidon <strong>textil</strong>\xa0hatást akarsz elérni válaszd az öntapadós fóliáink egyikét. Ezekkel könnyű dolgozni, felrakását nehéz elrontani, mert könnyen visszaszedhető. A mintának köszönhetően jól illeszthető.\xa0</span></span></p>'}"
live,332805,Tükörhatású Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/tukorhatasu-ontapados-folia,termekek/folia/dekorfolia/tukorhatasu-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",10,"{'All': '3', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Tükörhatású Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Tükörhatású Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Tükörhatású Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_332805/332805.jpg?time=1617369191'},"{'Top': '<p style=""text-align: justify;""><span style=""font-weight: 400; font-family: verdana, geneva, sans-serif; font-size: 15px;"">A <strong>tükörhatású</strong> fólia ahogy a nevében is benne van nem igazi tükörfólia, csak tükör hatású. Minél simább a felülett annál jobb hatást lehet elérni. Ezt a fóliát láttam már vitrines szekrény belsejében, beépített szekrényen, hogy növelje a teret, ajtó háttámláján.\xa0</span></p>'}"
live,930747,Vadvilág Öntapadós Fólia,https://foliasjuci.hu/termekek/folia/dekorfolia/vadvilag-ontapados-folia,termekek/folia/dekorfolia/vadvilag-ontapados-folia,"{'Page': 'yes', 'Menu': 'yes'}",no,"{'Id': '466055', 'Tree': 'Öntapadós fólia'}",7,"{'All': '13', 'New': '0'}","{'Description': 'Bútorfelújítás házilag (DIY)-&gt;Vadvilág Öntapadós Fólia.Öntapadós fólia, öntapadós tapéta Fóliás Juci webáruházból. Lakásfelújítás,öntapadós tapéta', 'Title': 'Vadvilág Öntapadós Fólia -  Fólás Jucitól -  raktárról, azonnal'}","{'Keywords': 'Vadvilág Öntapadós Fólia, Öntapadós fólia, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_930747/930747.jpg?time=1617368282'},"{'Top': '<p style=""text-align: justify;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Na ezekkel az </span><b>öntapadós vadvilág fóliákkal</b><span style=""font-weight: 400;""> igazán különleges alkotásokat érhetsz el. Ha valami egyedire vágysz, akkor ez a kategória való neked. A fóliák némelyike plüss.\xa0</span></span></p>\n<p style=""text-align: justify;""><span style=""font-family: verdana, geneva, sans-serif; font-size: 15px;""><span style=""font-weight: 400;"">Bár a gyártó a fóliákat bútorra javasolja sok vásárlónk mégis ezekkel az </span><b>öntapadós bőrhatású fóliákkal</b><span style=""font-weight: 400;""> próbálja meg megmenteni műbőr bútorát. Az ülőfelületre egészen biztos nem alkalmas, de a lábazati részre, ágytámlánál hatásos tud lenni. </span></span></p>'}"
live,672058,Prémium Beton Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia/premium-beton-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia/premium-beton-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '610194', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia|Beton Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Prémium Beton Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Prémium Beton Öntapadós Fólia'}","{'Keywords': 'Prémium Beton Öntapadós Fólia, Beton Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_672058/672058.jpg?time=1617368294'},
live,214292,Standard Beton Öntapadós Fólia,https://foliasjuci.hu/megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia/standard-beton-ontapados-folia,megoldasok/falra/csempere/ontapados-folia/beton-ontapados-folia/standard-beton-ontapados-folia,"{'Page': 'no', 'Menu': 'no'}",no,"{'Id': '610194', 'Tree': 'Megoldások|Falra/Csempére|Öntapadós Fólia|Beton Öntapadós Fólia'}",0,"{'All': '0', 'New': '0'}","{'Description': 'Csempére vagy falra keresel felújítási megoldást?Standard Beton Öntapadós fólia - Öntapadós tapéta  Fóliás Jucitól segítségedre lesz. Házilag (DIY), szakember nélkül,gyorsan,por,kosz nélkül', 'Title': 'Lakásfelújító ötletek csempére, falra -&gt; Fóliás Juci - Standard Beton Öntapadós Fólia'}","{'Keywords': 'Standard Beton Öntapadós Fólia, Beton Öntapadós Fólia, Öntapadós Fólia, Falra/Csempére, Megoldások, Fóliás Juci'}",1660665005,{'Url': 'https://foliasjuci.hu/img/86997/catpic_214292/214292.jpg?time=1617368287'},
